text,is_spam,sentiment
tolong doong diperbaiki bug nya masa saya mau pesan goride tapi malah force close saya yakin itu bukan kesalahan hp saya itu gara aplikasi nya pasti saya mohon tolong diperbaiki,False,negative
"gopay pinjam saya gabisa diklik sudah ganti2 device ganti wifi ke data seluler tetep gbisa sudah ngirim email laporan tetep belum bisa hari ini jatuh tempo dan saya harus bayar,kalau kelewat saya kena denda dong bagaimana ini?",False,neutral
ini aplikasi paling praktis buat makanan,False,positive
sangat membantu dan memudahkan . dibandingkan aplikasi transportasi yang lain.trmksh,False,very_positive
kenapa jika memilihkan pengemudi yang dipilih yang jauh bukan yang dekat. tolong segera perbaiki layanan yang diberikan. jangan sampai beralih ke aplikasi buatan luar,False,very_negative
"kurir ramah,pengiriman cepat",False,positive
"kalau ada voucher, kenapa harga biaya antar jadi dimahalin ?",False,neutral
"sekarang gojek aplikasi agak aneh, suka kepesen sendiri, pesanan pengemudi tiba2 hilang jadi harus pesan lagi jadi kasihan sama pengemudi yang sudah effort otw. mohon di optimalkan lagi",False,neutral
"jujur saya pelanggan setia gojek dari dulu, tapi semakin kesini saya hilang respect sama sekali ke apk gojek, karena aplikasi tidak sesuai, saya sering melakukan pembelian paket voucher namun voucher saya selalu hilang tidak pernah muncul dan saya sudah komplainkan berkali2, tapi tetap respon kurang begitu menyenangkan, padahal akun saya juga real pengguna lama, tapi kenapa begitu ya untuk tingkat kualitasnya sekarang, jujur sekarang saya lebih move ke aplikasi sebelah karena lebih fair.",False,very_negative
"sekarang ongkirnya malah tambah mahal jadi malas juga mau pesan makanan percuma dikasih voucher juga ongkirnya saya tetap bayar malah banyak, ongkirnya juga berubah2 terus jadi tambah mahal baru selang bbrp jam dah berubah2 lagi ongkirnya padahal alamat saya masih disitu2 saja",False,negative
"sangat memuaskan, tlong hrga mkanan nya sesuai kan dengan harga toko",False,positive
kapan bisa buat pembayaran internasional. saya sudah nunggu ini. soalnya saya mau buat bisnis komisi .kalau ada yang dari luar negri. semoga gopay aplikasinya lebih bagus dan dikembangkan lagi,False,positive
"aplikasi ini sangat membantu di saat ingin bepergian,kerja,ataupun beli makanan,disaat sedang malas keluar ke resto",False,very_positive
"suka dapet pengemudi jauh, padahal lagi buru buru, tolong sistem di perbaiki jangan sampai dapat pengemudi jauh, kalau lagi buru buru jadi makan waktu.",False,negative
"beberapa kali pakai go-jek ok, hanya 1 kali saya batalkancancel pesan tapi deposit saya berkurang, entah drivernya nakal atau memang begitu ya ? tapi okelah gpp.",False,positive
"transportasi yang bagus dan banyak promosi nya di food,pertahankan dan tingkatkan.",False,positive
kesal aplikasinya didownload nya susah. tapi bermanfaat sih. tapi beneran kesal didownload nya susah banget.,False,very_negative
"mudah dan praktis, bagi yang laper tapi malas keluar rumah, yaa tinggal pesan di gofood saja, harganya agak mahalan dikit sih dari pada beli langsung, tapi aplikasi ini cocok banget ini buat kaum rebahan yang malas keluar rumah.",False,positive
temen saya pakai gopay tapi nomernya ilang padahal saldo baru ngisi.pas login tidak bisa dan harus masukin kode otp padahal kn nomer ilang.kalau mau ganti nomer bagaimana caranya? tolong d respon ya?,False,negative
bagus up tidak masuk,False,neutral
saya kasih 3 saja bintangnya. gopay sekarang lambat dana insetif prakerja bnyak yang terlambat. ini semua yang dpat insetif pada ngeluh. bulan kemarin cepat saja.,False,neutral
gofood sangat membantu sekali. terima kasih banyak go food,False,very_positive
"abis update, malah muncul notif internet mati padahal internet lancar jaya. buat aplikasi lain tidak masalah.",False,neutral
"bagus transaksi perbankan bisa. cari - pesan makanan dan minuman tinggal klik - chat - waitting driver. the terbaik aplikasi gojek semoga semakin canggih dan ada bebas biaya trasaksi perbankan,, aminn",False,positive
sangat membantu sekali jika dalam kondisi darurat dan tidak mempunyai kendaraan ataupun tidak ada angkutan umum,False,positive
"skarang saya pasang lagi aplikasinya, mudah mudahan lebih baik lagi dari yang kemarin.",False,positive
"mohon ditunggu ya kak, selamat menikmati. salah satu aplikasi paling membantu kalau lagi mager cari makan go-food , banyak promosi diskon juga, bisa pergi kemana saja cukup sentuh layar, mitra gojek juga banyak variasinya. terima kasih gojek",False,positive
"tolong ini kenapa saya susah dapat driver, saya menggunakan layanan gofood, kenapa tombol batalkan pesanan tidak ada? saya sudah sejam tidak dapat driver, kecewa saya!",False,very_negative
"terimakasih gojeg sudah banyak membantu saya dalam menyediakan aplikasi dan transportasinya, perjalanan jadi lebih mudah dan sering ada diskonnya. semoga tetap melayani dengan baik dan sukses selalu.",False,very_positive
"goride dan gocar sangat membantu, tapi go foodnya payah. pesan makanan sudah nunggu setengah jam lebih kena cancel, tidak ada kompensasi",False,neutral
aplikasi paling buruk,False,negative
"cepat, garcep, mengatasi masalah tanpa masalah",False,positive
finally its good again,False,positive
"langganan dari dulu banget selalu suka. tarifnya hemat, produk dalam negri, cepet, dan sopan driver2nya sukses terus yaa",False,very_positive
bagus gojek kali ini aplikasi nya lebih fiturnya bagus dibanding aplikasi lamanya . dapat diskon trus setiap melakukan pesanan maupun gofood maupun layanan yang lain nya trimakasih gojek sukses selalu,False,positive
"dikit banget voucher nya, makin sering pake apk malah makin tidak ada voucher nya. aneh seharusnya yang sering pake apk lebih dibanyakin voucher",False,negative
"kenapa beberapa hari ini akun saya tidak bisa di gunakan,baik itu go food,go ride, dan go car.mohon bantuannya bintang 1 dulu ya,kalau sudah kembali normal akun saya.tak kasih bintang 5",False,neutral
lumayan membantu pas lagi darurat,False,positive
"aplikasi buatan anak bangsa , drivernya ramah, sopan, voucher dan bonus selalu berfungsi dengan baik. terima kasih go-jek",False,very_positive
sangat membantu untuk kelancaran transportasi dimanapun berada dan kapan saja,False,very_positive
"aplikasi nya aneh sudah kirim berkali-kali tetap tidak bisa,,sudah rusak aplikasinya,mna duit gua nyangkut di dalam,isi pulsa tidak bsa,kirim ke bank tidak bsa,semua semua tidak bsa,jadi bisa nya apa aplikasi ni",False,very_negative
aplikasi membantu sekalii saat saya lapar ada go-food membuat perut kenyang dan ketika tidak ada yang bisa mengantarkan saya ada go-ride membantu sekalii semoga gojek menjadi aplikasi transportasi terbaik no 1 dehh,False,positive
aplikasi ini sangat membantu disaat aku malas pergi untuk keluar membeli ssuatu dan disaat aku tidak ada kendaraan untuk bepergian.,False,positive
"dibuat pesan makanan gabisa2, selalu ngulang dengan alasan kalau belum mendapatkan pengemudi padahal pesana sudah diterima dan sudah menunggu sekitar 1 jam.",False,neutral
"baguss tpi masih banyak bug, dan berat aplikasi nya!",False,negative
"itu argo goceng minta tolong diilangin dong, soalnya saya sering banget kalau lagi pesan gofood malah dimintai nambah, padahal buat ongkir saya sudah bayar diatas 12-16 rb untuk jarak yang tidak terlalu jauh.",False,negative
gopay nya cepat menghilang dari display jadi tunai terus niih,False,positive
aplikasi sudah cukup baik dan cukup membantu. apalagi banyak promosi yang tersedia untuk perjalanan maupun makanan walaupun tidak setiap saat dan ada ketentuan2 tertentu yang harus dipenuhi. over all tingkatkan lagi ya pelayanannya,False,positive
aplikasi ini sangat aman dan nyaman dan prosesnya sangat mudah sekali deh.mantap,False,very_positive
selalu baik ramah,False,positive
"tombol pesan kesenggol jari, niatnya mau pesan banyak. mau beli 5 porsi biar bisa makan bareng keluarga. masih pencet 1 menu 1 pesenan tidak bisa cancel, 1 biji mie 36.00 cuman seporsi dan dikit. dibagi ber 5 gitu? tidak jelass! hanya karena resto sudah super partner! taekk",False,very_negative
"selalu bisa buat penolong d saat sempit. pengemudi juga oke2 semua, sopan dan tepat waktu",False,positive
"sangat membantu,mudah log in nya mudah pesannya pokoknya sangat membantu ditingkatkan lagi supaya makin mudah",False,very_positive
"cari pengemudi lama, giliran dapet tiba di batal tidak jelas, drivernya malah pada gaje.",False,very_negative
pt gi memang membantu kami para castomer tapi saya rasa tarip nya ko murah banget ya kadang saya suka kasian sama pengemudi nya ngantrin jauh liat ongkos nya kecil. maka nya saya suka ngasi tip uang tunai. biar sama sama enak tarip nya naikin lagi ya pt gi.,False,very_positive
dapat voucher makan untuk pick up pas sudah mau pesan tiba hilang vouchernya padahal baru melakukan pesan makanan 1x pesan.bilangnya sudah melakukan aktivitas tidak wajar pada akun saya,False,negative
"kalau bisa di tambah fitur supaya kita bisa komentar tentang tempat makanan yang kita pesan, soalnya kadang rasa makanan yang kita pesan mengecewakan! mau marah ke tukang gojeknya kan tidak mungkin?",False,negative
"kasih dong nomor telpon yang bisa di hubungi buat driver, jadi setelah selesai rating saya masih bisa hubungi drivernya untuk minta barang saya yang tertinggal, bagaimana sih ! kalau gini kan rugi, kita tidak bisa minta drivernya balik !",False,negative
"aplikasinya bagus, sudah bisa pesan gojek dari pulau lain.",False,positive
tolong dong samain kaya grab kadang bisa sampe beda 4 ribu atau lebih padahal sama tujuan nya,False,neutral
"untuk ke depannya lebih baik pilih pengemudi yang terdekat dari penumpang dn searah, karena kasihan drivernya jika harus menempuh perjalanan yang lebih jauh, padahal di sekitar penumpang banyak driver. terkadang malah harus puter balik jauh sekali.",False,positive
sudah bagus sih . tapi tolong di bagusin lagi bang . kalau bisa di masukin tanggal lahir .biar pengemudi bisa tau . jadi dia kalau nelpon kita tidak salah sebut . yang harusnya ibu2 di panggil kakak . itu sih gapapa . coba yang di panggil ibu2 padahal masih kakak2 . bikin sakit hati kan . tolong di terima masukan saya terimakasih,False,neutral
"dear mimin. ko tiba keluar dan harus login ulang tapi nomer buat loginnya ilang, bisa diganti tidak yaa dengan nomer yang aktif soalnya ada saldo gopay nyaa kan sayang",False,negative
baik sekali tapi tolong comen di bawah tolong di dengar dan diperbaiki keluhan mereka,False,positive
bagus sih.cuma ya kalau bisa sudah terima pesanan kalau di batalkan oleh pengemudi .di beri poin.seperti market place.terkadang pengemudi milih2 tujuan.kalau yang jauh atau daerah macet lngsung dibatalkan.,False,positive
"berkali kali up ke plus tidak bisa-bisa aneh,padahal sudah pakai 3 hp berbeda juga,tapi selalu ada saja alasannya.awalnya email blum sudah terverfikasi,lalu sudah saya verifikasi digmail dan sukses,yang kedua foto blur. sedangkan jika hasil foto jernih,alasannya gmail nya yang belum terverifikasi,begitupun sebaliknya berkali kali .asli aneh dan kecewa",False,negative
habis di upgrade malah suruh upgrade gopay plus lagi. padahal akun saya sudah gopay plus lama. setelah dituruti upgrade kenapa jawabannya data anda sudah terdaftar. . .,False,negative
"biasa langganan pakai gopaylater, waktu masih versi lama, eh sudah update versi baru malah gopaylater saya tidak bisa dipake, ngajuin di tolak mulu, tidak jelas. jqdi malas pake gojeg",False,very_negative
tolong kasih bonus ke pengemudi yang jujut dan rajin,False,neutral
"ribet, urus letter nya, padahal semua sudah jelas dan terang, lebih cepet di aplikasi shopee later, padahal ingin ikut mencintai buatan lokal, tapi sistem nya tidak mendukung semua data sudah di konfir dengan jelas dan baik padahal.",False,positive
"kepada pt. aplikasi karya anak bangsa, update terbaru sekarang v3.13.2 tidak dapat memberikan tips driver, saya sudah kasih bintang 5 namun tidak ada pilihan tips pengemudi hanya ada ulasan saja, padahal gopay saya masih ada baru di isi, update bukannya bikin baik malah berkurang pilihan yang ada. kecewa.",False,negative
"chat dari resto dengan cepat ditutup padahal ada pesanan yang kurang sudah dikonfirmasi resto dari 13 pesanan ada 4 yang ketinggalan namun pembeli tidak bisa chat balik ke resto sudah komplain ke customer service tidak ada tanggapan, customer service nya cuma bot mengecewakan !",False,negative
drivernya banyak yang agak agak,False,neutral
"fitur nya donk tambahin.bukan cuma update. tapi fitur nya masih ini saja , padahal aplikasi gojek sangat membantu sekali menurut saya kalau boleh saya kasih pemasukan . kenapa tidak pasang fitur untuk membaya tagihan kendaraan bermotor pajak dll. coba deh.sedikit pemasukan saja karena saya pengguna aktif kalau sudah terpasang kan enak 1 aplikasi semua tersedia",False,positive
"akun banyak tidak muncul alamat.pesan tidak bisa.hanya karena sering log in dan log out. cs ya pasti punya option kedua, yaitu download grab. agak mikir dong seharusnya.keamanan cuma butuh email dan no.tlp saja sudah cukup.jangan di blokir2in.",False,very_negative
"tlong diperbaiki, saya sudah setahun pakai gojek, br kali ini aplikasi nya, keluar mulu. thanxs",False,neutral
"cash back pembelanjaan di alfa mart ternyata sehari cuma sekali kl transaksi go bill lainnya dlm hari yang sama ternyata tidak dapat, saya sangat kecewa seharus nya ada pemberitahuan sebelum nya kl cash back nya itu berlaku dalam sehari maksimal mendapatkan 1x cash back",False,very_negative
"susah cari driver, padahal di jakarta, sekalinya dapat, pengemudi punya banyak alasan buat ngecancel, aplikasi error lah, sudah tidak narik lah, kejauhan lah, padahal deket, bagaimana ini?",False,very_negative
"apknya bagus sih, aku suka banget, tapi sayangnya kenapa di daerahku belum ada, di kec.bobotsari belum ada, jadi susah kalau pengen pesan go food",False,positive
"terima kasih buat gojek , apk yang sangat berguna dan bermanfaat bagi saya yang malas kemana-mana kalau lagi lapar the terbaik banget dah poko nya",False,very_positive
"tambah membuat pengguna susah. drivernya goshopnya nga cukup uang.nga mungkin kita paksa pengemudi belanja.otomatis kita batalkan. di batalkan, ada tombol batal pengemudi nga cukup uang. tapi beberapa kali batal. akun pengguna malah di blokir. itu nama nya jebakan batman. nyuruh pengguna nga boleh batal tapi di sediakan tombol membatalkan. parah.ke2 pengemudi nya dapet yang jauh jauh,padahal ada beberapa di sekitar kita",False,very_negative
"kenapa di menu go shop ketika sudah totalab, trus mau nambah lagi tidak bisa yaa? pas di pesan ulang juga gitu. jadi repot ngetik ulang orderannya.",False,negative
