review,rating,sentiment,sentiment_label,label,date,thumbs_up
udah nunggu 3 jam ga dapet2 gojeknya sampe udah ngecancel dan ulang lagi hampir 71 kali gimana sih ahh,1,1,sangat_negatif,0,2025-10-28 20:13:38,1
"Coba tolong di update lagi yang lebih baik, supayakita sebagai customer bisa memilih jalan yg kita mau dan berikan harga sesuai yg ada di jalannya, supaya kita tidak ada kendala dalam perjlanan bersama driver, dan juga tambahkan tanpa tol kalo bisa supaya kita sebagai customer tidak ingin melewati tol setiap kali saya memesan gocar selalu ada saja lewat tol, mohon lebih update lagi banyak fitur lagi supaya kita bisa leluasa enak untuk memakai aplikasi ini, terima kasih",1,1,sangat_negatif,0,2025-09-23 09:40:24,5
perbaiki map tujuan secara otomatis sesuai lokasi,4,4,positif,3,2024-11-21 22:27:39,0
"sepertinya sistemnya eror, saya kena marah",3,3,netral,2,2025-03-21 17:13:10,0
Posisi driver yg akan jemput sering kali jauh dari lokasi penjemputan .. Jadi harus nunggu lama ... Driver kan banyak ... Kenapaharus ambil tg jauh dari titik jemput,2,5,sangat_positif,4,2024-11-24 12:43:18,0
Gojek sekarang pilih pilih klo mode hemat banyak alasam minta cencel wkwkkwkw,4,4,positif,3,2024-12-03 14:05:14,0
"apa coba tiba2 lagi diperbaiki bjirr, ga bilang2",4,4,positif,3,2025-06-12 07:49:19,0
Pesen gosen notifenya areamy rame hrga naik terus.mana g dpt2!ya klo dpt g masalah naik jg gpp,2,2,negatif,1,2024-12-19 15:19:08,0
Kelamaan nyari driver setengah jam gk dapet langsung install maxim 2 menit dapet,3,3,netral,2,2025-02-28 19:26:12,1
Titik lokasi kurang tepat dari alamat tujuan yg di input,3,3,netral,2,2025-01-01 17:59:38,0
Kurang banyak nih promo2 potongan gofoodnya,4,4,positif,3,2024-11-15 11:27:37,0
gopay gampang sekali dibobol punya beberapa akun sama semua bolak balik kebobol,2,2,negatif,1,2025-07-19 18:24:36,0
"sekarang selalu gagal order Go shop, gagal dapat driver",2,2,negatif,1,2025-08-30 10:19:59,1
"Apaan padahal mereka ada disekitar tapi tdak ada yg mw terima orderan,milih² bayaran mahal atau gimana si",2,2,negatif,1,2024-12-16 17:16:44,0
Driver bnyak yg batalin.,2,2,negatif,1,2024-12-15 08:04:46,0
kurang memuaskan terutama untuk layanan n tanggapan yg d beri mengenai perubahan no kontak darurat baru yg d berikan. karna niat saya adalah untuk memperbarui info tentang saya...,3,3,netral,2,2025-11-18 08:16:54,0
Kenapa suka gabisa buka inboxx dari driver atau toko?? Kan jadi susah komunikasi,3,3,netral,2,2025-02-24 14:56:38,0
lebih suka gojek versi lama soalnya ada voucer. skrang setelah diupdate udah gk ada voucer padahal tiap hari pesan go food,3,3,netral,2,2025-04-15 16:34:14,0
Kadang suka kecewa ada voucher tapi tidak bisa apply ini sudah berkali kali saya alami terutama voucher goride,3,1,sangat_negatif,0,2025-05-15 08:23:14,1
makin kikirrr aj gojek plus nya minimal pembelanjaan sekarang 40k kemarin 30k aj udh pas banget padahal kikir kikir balikin lagi lah minimal 30k nya,2,2,negatif,1,2025-11-09 21:51:05,1
Uhuy lebih murah dprd sebelah,3,3,netral,2,2025-02-17 15:14:52,0
Makin lama makin mahal aja orkir gofood sudah pake voucher bulanan tetap aja mahal sebelumnya di batasi 30rb buat aktifkan voucher sekarang minimal naik 40rb beli gofood kayak di paksa beli banyak padahal beli gofood ya sebutuhnya aja,1,1,sangat_negatif,0,2025-10-15 22:34:15,2
kocak gojek lama lama masuk aja harus vermuk pin aja gabisa harus pake Gmail juga lagi bikin ribet aja ga kaya dana,1,5,sangat_positif,4,2025-11-15 09:16:47,1
"pesan transportasi lama, driver jauh",2,2,negatif,1,2024-11-29 12:24:50,1
promo gofood terpelit. potongan 10rb min pembelian 300rb,3,3,netral,2,2025-04-14 15:34:42,0
semoga semakin gacor dan untuk mitra selalu diutamakan kesejajteraan nya..trimakasi,5,5,sangat_positif,4,2025-09-21 16:01:07,0
"sangat membantu , penggunaan aplikasi pun tidak sulit",5,5,sangat_positif,4,2025-11-07 10:34:24,0
"maaf gojek sekarang ga seperti gojek dulu, dan maaf juga saya uninstall krn saya kecewa, meskipun gojek dan gopay mungkin berbeda, tapi saling berkaitan, sakit hati krn dikirim chat dari DC GOPAY PINJAM dengan melontarkan kalimat BINATANG .. padahal hutang hanya 679 ribu, dan masih 7 hari lagi ke tgl jatuh tempo. tapi kalimat penagihannya tidak beretika .. dan maaf untuk rating bintang nya",1,1,sangat_negatif,0,2025-11-07 00:23:58,1
"Selama saya menggunakan Gojek, sudah 3 kali saya mendapat double driver. Tapi yang muncul hanya notifikasi dari salah satu driver saja. Nanti setelah sampai tujuan, baru muncul notifikasi dari driver satunya. Mohon agar hal ini bisa diperbaiki.",3,3,netral,2,2025-09-17 15:54:33,27
sementara ini dulu nilai nya karna beda akun beda harga jadi aneh aja,3,3,netral,2,2025-07-29 08:01:56,0
makin kesini main gajelas dan downgrate banget quaity services nya. busines developmentnya kyk develop hal yang gaperlu. ribet dan gajelas,1,1,sangat_negatif,0,2025-10-22 21:11:15,3
Aplikasi jelek Pas order Gojek malah ngelag Padahal jaringan bagus,2,2,negatif,1,2025-03-24 01:37:09,0
"sejak auto log ot jadi lemot banget, mau order layanan jadi lebih susah dan lama. plis benerin lagi ya tim gojek",4,3,netral,2,2025-07-18 19:06:48,1
memudahkan segala hal,5,5,sangat_positif,4,2025-11-12 12:23:06,0
"saya sdh lama pakai dan limit naik,eh pas telat 1x itupun sdh kita bayar sesuai bunga keterlambatan ..sangat menyayangkan akhirnya tdk bisa digunakan...kira2 kpn bisa digunakan lagi mohon penjelasannya",5,2,negatif,1,2025-11-11 14:39:12,52
tadinya kasi bintang 5. tp hr ini apk nya logout sendiri terus berkali-kali. padahal ga diapa2in. terpaksa un-install sementara. takutnya ada yg retas.,3,5,sangat_positif,4,2025-07-11 16:06:40,0
buruk sekali tiap pesan g pernah ada drivernya orang dah nungguin g dapat driver,1,1,sangat_negatif,0,2025-11-04 22:59:42,1
"sistem gojek bnr bnr salah banget, saya order makan tapi driver bilang foto restonya sudah tutup. tapi disaya aplikasi driver tidak bisa dicancel, alhasil orderannya nyangkut. masih pake gini gini aja sistem gojek dari dulu !",1,1,sangat_negatif,0,2025-11-02 20:24:52,1
lu jangan asal ngasih penumpang ke driver kalau jauh bikin cs JD lama nunggu jgn mentang2 driver gacor asal ngasih aja,1,1,sangat_negatif,0,2025-10-02 08:35:14,1
"Hari ini 26 Juni 2025 jam 13.00, dengan start tujuan yg sama, GOJEK kalah murah dengan aplikasi sebelah yg berwarna hijau juga, selisih Rp. 1.500 trip bro...",3,3,netral,2,2025-06-26 13:06:13,0
apaan coba nunggu makanan 2 jam gak bisa dibatalkan karena gak dapat driver udah berkali kali di chat cs nya gak ada respon,1,1,sangat_negatif,0,2025-11-12 21:14:54,1
keren tapj ada yang beberapa kasar,3,3,netral,2,2025-06-27 15:34:44,0
titik selalu tidak sesuai,2,2,negatif,1,2025-05-09 18:29:34,0
Knp klo pesan gocar ad diskon pad nd sopan tolong yg nd sopan dan suka cancel customer seenaknya di tegur!!!,3,3,netral,2,2024-12-27 23:53:31,0
menu terbarunya nyusahin ja mau isi pulsa pun ribet x,4,4,positif,3,2024-12-12 16:16:45,0
nyari driver dah kayak nyari jodoh buset lama bgt ampe 50 menit lebih gdpt²,1,1,sangat_negatif,0,2025-10-17 20:02:23,1
"Jadi orang jangan maruk jek... Sekarang driver dikasih 2 orderan sekaligus dengan cuma 2ribu tambahan ongkir.. Kasian yang pesan minuman,pas nyampe udah gak dingin lagi karena kelamaan dijalan dibawa muter² sama driver. Semenjak ada sistem itu.. driver pada ngeluh di kasih rating jelek sama CS.",2,2,negatif,1,2025-02-17 23:20:31,2
"pesan gofood area solo, waiting driver sampe 30 menit harusnya kalau dalam 5 menit ga ada driver automatis cancel secara sistem saja tapi ini suruh nunggu lama dan ga bisa di cancel",1,5,sangat_positif,4,2025-10-21 18:54:10,2
"buat cari gocar atau go ride sih lumayan murce ya, TAPI YANG NGGA HABIS PIKIR ITU DI GO FOOD kenapa ongkir selalu mahal dan pelit voucher? plis lah masa makanan 20rb jadi 40 buat satu item doang? ngga worth it !",3,3,netral,2,2025-05-31 13:59:19,0
driver nya cuman bikin macet,1,1,sangat_negatif,0,2025-11-02 13:32:20,1
"saya heran, kenapa pengguna lama jarang mendapat voucher? dan pengguna baru sangat sering nendapat voucher, bahkan setiap hari. saya pun heran, kenapa aplikasi gojek di hp teman saya, setiap hari mendapat voucher, ntah itu diskon 2 5rb bahkan lebih dari itu. padahal kami sama sama pengguna gojek yang sudah lama.",4,4,positif,3,2024-11-27 15:12:07,0
live csnya selalu lama bgt,1,1,sangat_negatif,0,2025-10-24 13:51:13,1
gojek lagi eror kaahhh parrah bangett,3,3,netral,2,2025-09-29 14:23:29,1
g bisa pke go food. error terus tulisannya rame yg make.,1,1,sangat_negatif,0,2025-09-26 18:14:17,1
knp aplikasi ny GK bisa di buka,2,2,negatif,1,2025-10-02 16:00:36,1
TOLONG DONG SAYA MAWU PULANG GA DAPET DAPET,1,1,sangat_negatif,0,2025-11-06 09:22:25,1
"Saya udah hampir 5 tahunan pake gojek aman aja gada kendala apapun saya senang tapi kenapa sekarang aplikasinya nyebelin bikin saya emosi udh tf dari brimo ke gopay di brimonya udh ada bukti masuk 230 tpi kenapa digojeknya blm ada udh nunggu sampe 2 hari ttp aja gamasuk tfnya pdahal itu uang terkahir tolong woy ,, kemaren mau masuk apk gojek lg malah ga bisa harus masukan go to pin lg mna lupa gimna caranya tolong sayang uangnya, klo gada solusi gabakal lg saya pake apk gojek sangat kecewa",3,1,sangat_negatif,0,2024-12-06 18:03:12,0
"jangan didownload aplikasi nya banyak bug,terus error keluar",1,1,sangat_negatif,0,2025-10-20 16:01:25,1
"Mau tanya aja,biasa asal dan tujuan sama tarifnya berubah rubah,kenapa",4,4,positif,3,2025-01-07 10:24:56,0
"kebiasaan ya sudah capek2 tunggu sampai 30 menit, tau2 orderan dibatalin sama penjual padahal drivernya sudah tunggu di restonya, gak sekali 2x saya alami hal seperti ini, ini emang dari pihak gojeknya apa restonya yang main2, padahal saya kalau order makanan tak pernah saya cancel, tolong donk kalau emang resto2 yang tidak amanah jangan dimasukkan di aplikasinya diseleksi dulu.",1,1,sangat_negatif,0,2025-10-10 23:40:11,35
"rada kecewa sihh, entah karena apa tpi pas pesen itu 3x cancel yg 2 pas kulihat di maps nya itu drivernya gajalan2 pas dichat ga ada kabar pdhl pas kekantornya cabangnya dlu pelayanan nya disana enk bgt",2,2,negatif,1,2025-04-19 21:22:10,0
"duh maaf maaf nih ya, udh dpt 2 driver yg problematik, satunya pas pesen gofood kembalian ny 21ribu ga di tf, yang satunya pesen goride ojolnya protes krna dia hrs muter 7km lagi, bener bener bikin ga nyaman saya tolong tindakan lebih lanjutnya ya gojek, kenyamanan no 1 kalo drivernya menye² problematik gini mana ada yg mau pesen, sy udh baik hti ga kasi bintang 1 ya.",4,4,positif,3,2024-11-17 13:17:49,2
KENAPA AKHIR-AKHIR INI LEMOT BANGET,2,2,negatif,1,2025-07-06 01:08:50,0
Susah masuknya ke akun,2,2,negatif,1,2025-04-25 14:38:03,0
"sistem aplikasinya udah jelek bgt, masa nunggu dapet driver aja kalo pesen gofood bisa 1 jam. belum lagi nunggu makanannya dibuatkan, bisa 2 jam keburu naik asam lambung",1,1,sangat_negatif,0,2025-10-27 18:18:04,1
parahhh bnget nunggu udh sejam lebih malah ga ada driver yang nyangkut kita udh kelaperan,1,1,sangat_negatif,0,2025-11-01 20:34:48,1
mahal bgt skrg gojek. yg sebelah murah dgn alamat tujuan yg sama,2,2,negatif,1,2025-04-02 19:05:17,22
"kantor gapernah ada perbaikan maunya dapet uang uang dan uang aja,masak tiap hujan susah sekali cari armada heran dari dulu gitu terus",2,2,negatif,1,2025-03-29 16:15:31,0
"Penanganan Batalkan pesanan lama, tidak bisa chat resto paling parah",1,1,sangat_negatif,0,2025-11-19 04:24:08,1
Cukup baik sampai saat ini.,5,5,sangat_positif,4,2025-10-16 08:10:09,0
Ga usah bikin layanan hemat ya kalau pada akhirnya driver banyak yg ngomel. Masa saya ini order dpt harga 3000 malah disuru naik becak!! Wajar dong namanya customer pasti milih yg murah. Aneh deh!!!,3,3,netral,2,2024-11-26 21:47:00,0
mohon perbaiki gosend x shopee . cari driver aja sampai 5 jam.paket pada batal driver pada kemana ?,2,2,negatif,1,2025-10-06 19:17:45,2
"Aplikasi bagus. Tapi ketika saya pindah ke banjarmasin...harga gocarnya kok naik turun? Saya pesan gocar 30.000, terus saya batalin dan pesan lagi malah harganya turun jadi 25.000 padahal itu lokasinya sama. Baru juga, saya pesan gocar, bayar gopay 14.500 malah di bapak gocarnya menerima pembayaran 16.500. Aneh tapi nyata. Tolong diperbaiki untuk daerah banjarmasin.",3,3,netral,2,2025-02-23 16:52:41,8
kenapa goride hemat saya jadi ga ada ya? padahal tiap hari pake gaada masalah setelah langganan gojek plus malah goride hemat nya hilang bener2 gamau rugi banget ya gojek padahal langganan gojek plus tuh pake uang juga ternyata pake atau ga harganya tetap malah lebih mahal gabisa pake voucher lain merasa dirugikan banget.,1,1,sangat_negatif,0,2025-10-17 05:01:58,7
"kalau mau order gofood percuma ada 3-5 diskon nganggur, kalau pas checkout pesan diskon otomatis terpasang jdi customer ga bisa edit atau pilih diskon mana yg mau dipakai padahal minimal order sudah terpenuhi",4,4,positif,3,2025-05-30 12:30:03,2
Semoga kedepannya Go-Jek bisa lebih baik lagi,4,4,positif,3,2025-01-14 09:58:57,0
selalu lama mendapatkan driver,2,2,negatif,1,2025-05-04 19:07:16,0
Pesan gofood Sush dpt driver,3,3,netral,2,2025-01-06 23:31:31,0
sangat susah komplain. KLO mau hubungi cs susah minta ampun. yg respon robot terus,1,1,sangat_negatif,0,2025-10-10 17:24:56,3
Butuh lebih banyak promo,3,3,netral,2,2024-11-15 19:06:39,0
suka CPT dpt ordernya,5,5,sangat_positif,4,2025-09-26 21:51:04,0
sangat lama mencari driver padahal sudah memakai Expres,2,2,negatif,1,2025-04-15 15:25:47,0
"semakin digunakan..harga semakin mahal..padhl jarak sm ,bukane turun hargane mlah naek..gatel",2,2,negatif,1,2025-05-24 17:34:56,0
sekarang go ride mahal,3,3,netral,2,2025-04-18 07:41:24,0
kenapa top up gopay saya tidak bertambah sampai 2 hari hanya di janjikan saja... aplikasi penipu ini wajib di up ke ojk,1,1,sangat_negatif,0,2025-11-07 11:38:36,1
Belum menemukan kemudahan yang bisa menguntungkan driver secara persentase harga jasa tapi saya puas menggunakan fitur nya,3,3,netral,2,2025-06-26 15:19:31,1
sakit hati harus ya resto ya PM,1,5,sangat_positif,4,2025-09-30 14:40:27,1
mudah dan amat membantu,5,5,sangat_positif,4,2025-11-20 12:19:07,0
saya tidak bisa membuka menu go transit tolong perbaiki,3,1,sangat_negatif,0,2025-06-10 14:59:12,0
"terimakasih dengan fitur gotransitnyaa ,aku tertolong dengan fitur ini",5,5,sangat_positif,4,2025-10-19 14:43:26,0
anjeeenkk gojekplus perpanjang auto ternyata.. gk lagi dah top up banyak..abis biar lah abis...,1,1,sangat_negatif,0,2025-11-09 11:46:40,1
selalu cepat mendapat driver.. driver2nya ramah.. harga terjangkau walaupun cari driver tengah malam..,5,5,sangat_positif,4,2025-10-31 08:04:57,0
Apaan ini udh harga nya naik drivernya lama dpt nya tolong donk diperbaiki makasih,2,2,negatif,1,2024-12-24 16:13:29,1
selama ini seneng meski setempo driver ad yg bawa nya tidak nyaman buat saya.,4,4,positif,3,2025-04-11 16:20:37,0
selama pakai gojek tidak ada masalah,5,1,sangat_negatif,0,2025-11-12 08:57:55,0
"driver sombong2 ,5 kali mesan gofood 5xnya dibatalin otomatis, hampir1 jam nunggu driver ga dpt2. khususnya di bali.",1,1,sangat_negatif,0,2025-11-12 19:31:01,1
klo hujan gocar sulit dn sering mengcanxel,4,4,positif,3,2025-02-01 13:23:07,1
"disaat dibutuhkan gak ada satupun,,",2,2,negatif,1,2025-03-31 04:36:43,0
"pelayanannya sudah meningkat, semoga semakin berkembang lebih baik lagi",4,4,positif,3,2025-11-12 11:38:08,0
PERCAYALAH GOJEK ADALAH APLIKASI TERBAIK. SAYA BEBERAPA KALI KECEWA DENGAN PESANAN YANG SAYA DAPAT. CUMA LAPOR DI GOJEK YANG ADA PERTANGGUNGJAWABAN DAN FAST RESPON.,5,5,sangat_positif,4,2025-11-22 12:56:45,0
ok sih cuma kadang driver suka nolak klu dia jauh dr titik jemput..padahal kan dia ditunjuk oleh sistem..kadang bisa 3 atau 4 kali dlm satu pemesanan kayak gitu. kita yg kejar waktu JD terlambat.,4,4,positif,3,2025-03-26 11:19:22,0
Karena ada promo hemat bisa buat orderan sendiri Saya sudah buat sekali. Terus booking sendiri orderannya 4x lagi,4,4,positif,3,2025-01-11 16:27:32,0
susah dapet driver kalo malam,3,3,netral,2,2025-04-01 22:08:02,0
mf knp ya ga bisa mesan gojek.??,4,4,positif,3,2025-11-09 00:52:18,0
Ini drivernya apa bisa semacam matiin paket data trus kalau uda deket dia hidupin lg sehingga gabisa ke track gitu kah sampe mana sampe mananya?,4,4,positif,3,2024-10-27 19:59:31,2
"Aku tau bahwa driver ingin menyelesaikan pesanan secepatnya. Tapi untuk antar barang makanan , fitur foto mohon di manfaatkan. Padahal kalau dititip ke satpam dll bisa tinggal foto terus tinggal seperti diluar negeri. Dan satpam merupakan bagian keamanan yg seharusnya bisa dipercaya. Semoga untuk bagian training driver dapat ditingkatkan, jgn karena ingin cepat kerja maka waktu latihan dipersingkat.",4,5,sangat_positif,4,2024-11-06 15:44:15,5
saya berharap perusahaan Gojek dan para driver nya selalu disiplin dijalan dan menjaga keselamatan serta menghormati penumpangnya. terima kasih.,5,5,sangat_positif,4,2025-11-17 15:56:38,0
"Tolong Peringatkan kepada seluruh driver gojek supaya tidak memberi harapan palsu dijam² orang berangkat kerja dipagi hari,,soalnya saya sudah hampir telat 3x gara² driver yang saya dapatkan malah menerima orderan lalu tidak ada kontak samsek malah dibatalkan setalah nunggu 30 menit lebih,saya tau mereka kerja cari rejeki,kita juga sama tolong pengertiannya,engga harus kita yang terus pengertian,semoga kita saling memberi feedback secara positif antara driver dan penumpang..",5,1,sangat_negatif,0,2025-10-10 04:49:14,0
"serius neh min,byk yg blg ko mahal bgt pak kl lwt aplikasi? sya terangin..iya pak soalnya da pajaknya. kn smp 25 .mau ga mau sya mahalin lah dr pd rugi. akhirnya sbagian lbh mreka pd psn lwt Japri WA. 2.ko skrg masukin pin hrs ke titik dlu,enk dlu msh jauh jg bs masukin pin,byk driver2 yg dobel aplikasi.ksihan mreka. tlg di evaluasi min..",4,3,netral,2,2025-08-13 19:46:17,0
belum d coba semoga klo msen apk goejk ni murah harga nya terjangkau,2,2,negatif,1,2025-07-12 14:57:54,0
"Gmna ini aflikasi gojek error, metode pembayar tunai, tpi diaflikasi jdi non tunai, satu tujuan dua kali pembayaran",3,3,netral,2,2025-02-18 15:34:23,1
"mohon untuk aplikator, sistem nya bisa di rubah gak? untuk akun gojek customer agar biodata profil itu di bagian namanya harus sama seperti sesuai KTP, ini karena marak nya terjadi orderan fiktif, jika memang bisa di upayakan dgn nama yang sesuai KTP, setidaknya itu bisa mencegah terjadinya orderan2 fiktif, karena sekarang sudah sangat banyak terjadi fiktif, agar driver2 kalian juga merasa nyaman dgn kebijakan baru kalian jika bisa merubah sistem tsb.",4,5,sangat_positif,4,2025-05-27 21:08:13,19
"better apk sebelah sih buat food, selalu ada voucher tiap hari gaada rules nya, dibuka ga lemottt, langsung dapet driver, drivernya pun ramah , perbaiki lagi deh nih sistemnya",3,3,netral,2,2025-09-29 10:41:33,1
Bermanfaat untuk semua,5,5,sangat_positif,4,2025-10-17 21:50:54,0
Harus banyakin discount dan voucher,4,5,sangat_positif,4,2024-10-14 21:04:56,0
"semenjak ada layanan xpres tambah lama pelayanan yg biasa. terkadang xpres pun juga lama, sama aja cuman harga naik.",3,3,netral,2,2025-07-09 10:23:18,2
