text,rating,quality_score,pos_score,neg_score,neu_score,sentiment
harga paket data sekarang mahal-mahal tidak ada yang paket diskon lagi dan lagi,1,100.0,0.0,0.0,1.0,negative
"ngebug banget coi, astaga mau beli makanan saja setengah jam lebih karena aplikasi not respon. tolong diperbaiki neh",1,100.0,0.5,0.0,0.5,negative
"pengemudi gocar lagi bawa penumpang, bisa gitu dpt pesanan kacau",1,100.0,0.0,0.0,1.0,negative
"pas mau pesan gofood sistem error, padahal baru saja berlangganan gojek plus. kalau dibandingkan dengan grab, diskon jauh lebih besar grab. kalau masih tidak ada perubahan, saya akan jadi member setia grab",1,100.0,0.0,1.0,0.0,negative
"aplikasinya sering lag, dan fitur pinjamannya hilang tampa pemberitahuan sebelumnya padahal aku rutin bayar tagihannya",3,100.0,0.0,0.0,1.0,neutral
"perbagus lagi untuk keakuratan lokasi nya, saya kena tegur trs sama pengemudi gara-gara lokasi nya tidak akurat, padahal sudah dipastiin sesuai titik. kalo cuman beberapa meter masih oke, ini saya sampe harus nyamperin abang pengemudi nya muterin jalan. jadi tidak enakan saya sama abang pengemudi nya, tolong lah dev",1,100.0,0.0,0.6,0.4,negative
"sekarang susah cari driver.bayakan dicansel.kadang digantung tidak jalan2x itu driver.apa emang disengaja.biar kami yang cansel.jadinya argo naik.kita yang cansel.dan mobil2x tidak sesuai aplikasi.yg terdaftar diakun.mobil a yang datang mobilnya b.tolong perbaiki sistemnya.dari segi mobil.dan orderan.tolong ditindak driver2x yang suka cansel order.jadi sering telat kerja.dan usahakan.jangan kita penumpang dapetnya pengemudi posisi jauh.padahal banyak yang deket itu pun slalu dicansel ,kdang digantung orderanny",1,100.0,0.0,0.5,0.5,negative
masih terdapat bug setelah di update versi terbaru,1,100.0,0.0,0.0,1.0,negative
suka banget sangat murah.,5,70.0,1.0,0.0,0.0,positive
"tor monitor ketua, anggota mau lapor ketua, promosi nya tidak kaleng kaleng ketua",5,100.0,0.0,0.0,1.0,positive
saya suka karena tepat waktu bayar yang sangat murah,5,100.0,1.0,0.0,0.0,positive
layanan yng pas buat saya bepergian dan pesan makanan,5,100.0,0.0,0.0,1.0,positive
"makin kesini tampaknya makin berbenah diri ya gojek, terutama gopay pinjam dan gopay layer pada rakyat jelata yang butuh uang sangat membantu dan terbantu",5,100.0,1.0,0.0,0.0,positive
cepat dan efesien,5,40.0,1.0,0.0,0.0,positive
"makanannya kurang lengkap dan banyak yang ditutup,saya sangat kecewa sekali kepada aplikasi ini,lain kali diperbaiki secepatnya biar semua pengguna puas dengan apk ini",3,100.0,0.75,0.25,0.0,neutral
cih aku dijebak tombol pesan! kenapa halaman checkout cuman pop up dan tidak jelas harusnya ada konfirmasi dua kali! bagaimana kalau aku tiba tiba tidak sengaja summon pengemudi dan gofood dengan harga tanpa voucher,1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"pernah di lecehkan sama pengemudi gocar tapi tidak saya videokan. jadi tidak ada bukti mau lapor juga. selainnya bagus semua pengemudi dari gojek ramah, baik, sopan.",5,100.0,0.0,1.0,0.0,positive
pengemudi nya di cek lagi dong masa marah marah gajelas grgr dibatalin buat ganti pembayaran tunai ke gpay kami para pengguna gatau kalo itu bisa di ganti setelah di pesan tolong di cek lagi etitude nya mksh,1,100.0,0.0,0.5,0.5,negative
voucher cuma pajangan saja pas mau di pake sudah habis nipu!,1,100.0,0.0,0.0,1.0,negative
sangat efektif dan saling menguntungkan untuk yang membutuhkan.,5,100.0,0.0,0.0,1.0,positive
gila biaya lain pengiriman gofood rp 500 diluar ongkir.katanya buat peningkatan jasa aplikasi.ga masuk akal bi maintenance aplikasi rp 500 kali 1 jt klien sudah puluhan miliar.order bubur ayam jadi rp 45.00 wow seharga bubur ayam hotel bintang.makin kesini pelayanan jg makin buruk .,1,100.0,0.0,1.0,0.0,negative
selama ini baik2 saja,5,60.0,0.5,0.5,0.0,positive
makin mahal anying,3,40.0,0.0,0.0,1.0,neutral
"saya beberapa kali melakukan pemesana dengan metode pembayaran dri banking dan saldo saya sering terpotong padahal saya sudah membatalkan pesanan, saya coba baca panduan katanya 30 hari saldo akan kembali, namun sudah 2 bulan lebih saldo saya tidak kembali. jika masalah ini terjdi sekali saya bisa maklumi namun saya sudah kena bebarapa kali dan saldo saya terpotong jika pesanan di batalkan. noted pesanan saya batalkan karena tidak dpt pengemudi bukan karena masalah driver.",1,100.0,0.0,0.0,1.0,negative
semoga lancar terus,5,40.0,1.0,0.0,0.0,positive
tolong mapnya jangan kaya grab . tidak akurat dan tidak bisa dieum . malah balik lagi di ke awal. enakan map gojeg yang sebelumnya,1,100.0,0.0,0.4,0.6,negative
sangat bagus untuk berpergian,5,70.0,1.0,0.0,0.0,positive
"buruk banget,ngater barang nunggu 2jam gad datng2, tidak guna, lelet,",1,100.0,0.0,1.0,0.0,negative
membantu meringankan mobilitas,4,70.0,1.0,0.0,0.0,positive
lebih baik milih gojek,5,70.0,1.0,0.0,0.0,positive
nais. terus ber inov,5,60.0,0.0,0.0,1.0,positive
"aplikasi makin aneh, di fitur katanya makanann telat 20 menit, ternyata sudah didepan pengemudi nya. begini kan bikin kita jadi salah paham sama pengemudi nya. buruk ni gojek sekarang, cuma harga dimahalin, pelayanan nya nda oke. sering banget bgini, jadi nda enak sama pengemudi nya. mana pengemudi gojek sekarang tidak bs di tanya dikit, ditanya dikit langsung kaya ngajak berantem jawabannya",2,100.0,0.0,1.0,0.0,negative
"aplikasi nya bagus kok, tapi mau kasih saran ke mimin, tolong untuk para pengemudi diingatkan jangan suka ngebut dan selalu hati ya karena keselamatan no 1 buat para driver, penumpang dan pengendara lain. biar tidak terjadi kejadian yang tidak mengenakan",5,100.0,0.0,0.8,0.2,positive
"pengemudinya sprtnya bnyk tidak ramah. kurang literasi. emosian. seenaknya turunin orang ditengah jalan fly over lagi hujan. terus mau dilaporin tidak bisa tiba tiba tidak ada riwayatnya. saya tidak akan pernah mau pesen pake aplikasi ini lagi. harganya lebih mahal pula, susah nyari drivernya lamaa. padahal saya intip bintang saya lumayan. baru kali ini dapat gojek gituu. tapi bikin trauma. saya padahal walaupun diomelin tidak ada niat buat laporin atau kasih bintang 1, tapi tiba tiba diturunin ditengah.",1,100.0,0.0,0.6,0.4,negative
gojek mau di beli grab ya? kalau gitu say goodbye saja lah,5,100.0,0.0,0.0,1.0,positive
"benar benar emosi pakai aplikasi ini mau masukin alamat buat gosend saja susahnya minta ampun. ada opsi milih titik lokasi tapi ribet, minta alamat lewat link tambah tidak tau caranya mau tf gopay saja wajib upgradeke gopay plus. pantesan pada milih ke oren. tolong donk di perbaiki. bner2 ribet soalnya",1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"sudah bobrok aplikasi ini, karena terlalu banyak buat kecewa",1,100.0,0.0,1.0,0.0,negative
sangat membantu sekali ada nya aplikasi gojek online .,5,100.0,1.0,0.0,0.0,positive
"gojek makin kehilangan kualitas. estimasi waktu palsu, pengemudi tidak jelas, dan pelanggan dibiarkan nunggu berjam-jam tanpa solusi. untuk perusahaan sebesar ini, layanan seburuk ini memalukan. tolong perbaiki sebelum kehilangan lebih banyak pengguna.",1,100.0,0.0,0.75,0.25,negative
"seringkali ojol tidak mau ambil pesanan ketika jarak jauh sedikit, sudah beberapa kali coba pesan tetap tidak di ambil, apalagi ketika sedang butuh selalu tidak di ambil",2,100.0,0.0,0.5,0.5,negative
nunggu lambat malah tidak dateng dateng,1,100.0,0.0,1.0,0.0,negative
susah kali dapat pengemudi di gofood pas ada dibatalin tidak blg apa apa ksl kali,2,100.0,0.0,0.5,0.5,negative
"pesan makanan ,,orderan tidak ada yang ambil hampir 1jam,masa pembatalan pesanan harus nunggu 1jam sih,,keburu laper,",1,100.0,0.0,0.0,1.0,negative
"belakangan ini pengemudi food susah kali didapat! disuruh nunggu smpe berjam terus mau batalin tapi susahnya minta ampun masa harus nunggu sampe sejam nyari pengemudi baru bisa batalin, saya mau pergi terus yang ngambil pesanan nanti siapa? itupun sudah nunggu sejam drivernyaa tetap gadaa",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
nungguin pengemudi go food lambat hampir 1 jam lebih menunggu tidak dapat,1,100.0,0.0,0.5,0.5,negative
"saya pengemudi yang jg customer. yth customer, tolong kalau beri tip dari aplikasi, segera chatting ke pengemudi sebelum chattingan di tutup. karena tip sering masuuk terlambat.",5,100.0,0.0,0.5,0.5,positive
hilangin saja perintah batal pembelian. ujung2 nya harus nunggu 2 jam baru dapat driver.,1,100.0,0.0,0.0,1.0,negative
"kenapa error, lemot dan ngeleg. apk berhenti dan keluar sendiri. bikin emosi dah pokoknya.",1,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
susah dapat pengemudi,1,60.0,0.0,0.5,0.5,negative
aplikasi pret nguras pengemudi,1,60.0,0.0,0.0,1.0,negative
tidak bisa hapus akun,1,60.0,0.0,0.3333333333333333,0.6666666666666666,negative
"pengemudi ngk ramah ngk ada toleransi, bantu naikin barang dan sebaliknya",1,100.0,1.0,0.0,0.0,negative
"saya sudah nunggu makanan karena aplikasi cari drivernya lambat sekalu, hampir 2 jam saya tunggu cuman buat pembatalan pesanan, trus saya coba lagi, kejadian yang sama berulang lagi. tolong diperbaiki ya, saya lapar mau makan bukan mau nungguin kepastian",1,100.0,0.0,0.5,0.5,negative
"susah nyari pengemudi aelah, padahal mau makan geprek my finesyht kenapa susah sekali mencari pengemudi nya bjirr",3,100.0,0.0,0.3333333333333333,0.6666666666666666,neutral
selalu dapat pengemudi posisi jauh2. mending pakai grab,1,100.0,0.0,0.0,1.0,negative
"sudah mau bangkrut kah gojek? pesan makan saja susah dpt drivier, sudah tungguin mau 1 jam mau batal tidak bisa, masa di suruh tunggu bodoh gitu? bnr2 bikin kesal sumpah",2,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"niatnya bayar gopaypinjam sebelum jatuh tempo biar bisa pinjem lagi , tidak taunya malah tidak bisa pinjem lagi , padahal tidak pernah telat bayarnya , kecewa pokoknya , tidak bakalan pake aplikasi ini lagi , bakalan saya hapus.",1,100.0,0.0,0.5,0.5,negative
"ayoklah, gojeknya tuh diperluas, diratakan. susah banget mau makan resto favorit. aku liat kalo pake go ride, banyak banget yang nongkrong di sekitar rumahku. daripada nganggur, kan bisa tuh mereka yang ngerjain. sedangkan di sekitar resto mungkin sepi.",2,100.0,0.0,0.3333333333333333,0.6666666666666666,negative
"gojek apaan si, tidak bisa batalin sampe waktu yang lambat gara2 belum dpt driver, orang kan keburu laper",1,100.0,0.0,0.4,0.6,negative
kalo males keluar tinggal gofood,5,100.0,0.0,0.0,1.0,positive
"mode hemat daerah ramai banyak yang uda terima otomatis lalu mereka tidak gerak menunggu penumpang membatalkan, uud ini pak menteri nadiem",1,100.0,0.0,0.0,1.0,negative
"aplikasi sangat membantu sih tapi ngeselin parrah kalau lagi jam sibuk plng kerja bukanya lemot minta ampun padahal buru2 buat tap out naik krl, benerin dahh updatenya biar nyaman dipake pelanggan, soalnya bermanfaat banget app ini",2,100.0,1.0,0.0,0.0,negative
menunggu 1 jam tidak ada pengemudi,1,100.0,0.0,0.0,1.0,negative
bermanfaat dan membantu sekali,5,70.0,1.0,0.0,0.0,positive
saya melakukan bagus up ke no yang sudah tidak aktif. tetapi tidak dapat di refund. fitur pusat dan bantuan pun sama sekali tidak membantu,1,100.0,0.0,0.6666666666666666,0.3333333333333333,negative
"kasih waktu 10 detik minimal untuk batal pesanan food, langsung di proses tanpa kompensasi waktu untuk cust, sudah gitu gabisa di batalin, kecewa saya sama gojek, mending hapus ajalah nih apk,",1,100.0,0.0,0.5,0.5,negative
banyak pengemudi yang tidak mau ngerasain pesanan tapi mereka tidak jalan2 di maps nya . atau sengaja biar customer nya yang ngebatalin,1,100.0,0.0,1.0,0.0,negative
"pengemudi gocar pada tidak jelas, pada tidak niat kerja. tiap mau pesen gocar selalu ada drama dapat pengemudi tapi diem di tempat sama sekali tidak gerak, sering juga tidak ada konfirmasi apapun bikin penumpang cuma menunggu planga-plongo doang.",1,100.0,0.0,0.5,0.5,negative
pengemudi yang tidak kompeten saya kasih bintang 1,1,100.0,0.0,0.0,1.0,negative
bener bener andalan tiap pergi,5,100.0,0.0,0.0,1.0,positive
"sofar so good, the terbaik gojek",5,100.0,1.0,0.0,0.0,positive
"ternyata gojek sudah pakai dc yang meneror konsumen karena telat bayar gopaylater 1hari ya,padahal bukan disengaja tidak membayar,krn gaji telat masuk jadi telat bayar langsung neror",1,100.0,0.0,0.0,1.0,negative
"ongkir sangat mahal meskipun dapat promosi tapi diakalin seolah-olah promo. harga ongkir 12 rb - 15 rbbiaya langganan 2 rb di kasih promosi dengan total 11 rb untuk pesan makanan, itupun promosi yang di beri oleh resto. trus aplikasi ngasi promonya dari mana?",1,100.0,0.0,0.0,1.0,negative
di daerah masih susah dapet pengemudi,4,100.0,0.0,1.0,0.0,positive
bagus pelayanannya mantchaap,5,70.0,1.0,0.0,0.0,positive
promonya the terbaik,5,70.0,1.0,0.0,0.0,positive
"bagus pelayanannya, next update gps-nya jangan bikin ruwet penjemputan kasihan drivernya muter nyari posisi kita",5,100.0,0.0,1.0,0.0,positive
"pengiriman makanan semakin lama, meskipun cuma pesan makanan kemasan. keterangannya mencari driver. tambah pengemudi kalo memang tidak memadai drivernya, jangan bikin kecewa pelanggan. dulu tidak seperti ini, kacau sekarang",1,100.0,0.0,1.0,0.0,negative
"mudah di akses, pelayanan cepat",5,100.0,1.0,0.0,0.0,positive
"pesan makanan di gofood pakai voucher. tapi saat dipesan malah voucher nya tidak terpasang, tidak ada potongan sama sekali. aplikasi kenapa ngebug",1,100.0,0.0,0.0,1.0,negative
"pengalaman saya selama menggunakan aplikasi gojek, yaitu 1. pengemudi nya seru. 2. notifikasi dari gojek pasti selalu asik. 3. pengemudi ramah, baik sopan walaupun kadang ada pengemudi yang cuek tapi tetap mengemudi dengan baik juga aman. 4. dan alasan baik lainnya. terimakasih gojek, sukses terus ya",4,100.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,positive
kenapa tidak bisa di aktifkan yaa,1,100.0,0.0,0.2,0.8,negative
"good, tapi cara buat hapus akun karena nomor sudah hangus bagaimana ya? jadi otp tidak bisa dikirim karena otomatis wa dan sms dari kartu yang lambat sudah tidak dapat menerima, semua persyaratan untuk hapus akun sudah terpenuhi. hanya kendala di kartu yang sudah hangus saja, mohon bantuannya",5,100.0,0.0,0.25,0.75,positive
gojek saya eror tidak bisa tandai lokasi dan tidak bisa membeli gogames,4,100.0,0.0,0.3333333333333333,0.6666666666666666,positive
aplikasi terbaik sangat membantu,5,70.0,1.0,0.0,0.0,positive
"apk bru diupdate mlh jadi bnyk bugbug lokasi pengemudi tidak sesuai,gocar yang sudah diksih rating mlh msih muncul smpe ksih rating 3x msih ttep muncul belum dirating,kirain mslh jaringan tpi bskny msh kena bug didriver bru dan gbisa diksih rating ktutupan bug smlm terpaksa harus teken batalin booking,maaf buat drivernya padahal mau ksih bintang 5 tpi mlh gbisa sudah berulang buka tutup apk ttp ngebug,sblm batalin booking lupa cht dlu soalny panik dluan jadi lupa cht buat mnta maaf,maaf ya pakk mhd zahid",1,100.0,0.0,0.0,1.0,negative
buruk banget kalo sudah musim hujan. susah banget dapet pengemudi sampe 2 jam. di batalin tidak bisa. cuma gerimis pun sama. padahal aplikasi shopeefood mau badai juga tetep cepat dapat driver.,1,100.0,0.0,0.5714285714285714,0.42857142857142855,negative
lebih mudah berpergian tidak ribet dan terjangkau,5,100.0,0.0,1.0,0.0,positive
"gojek sekarang kalau pesen goride suka dapat pengemudi yang jauh padahal saya pesan yang reguler bukan yang hemat kadang kalau saya tidak jadi berangkat kenapa tidak bisa d batal ya biasanya juga bisa?, terus di aplikasi kadang tertulis pengemudi sedang mengantarkan padahal saya sama sekali belum naik, tolong dong diperbaiki lagi sistem nya ya saya pengguna setia gojek kalau begini terus dengan berat hati saya akan ganti ke aplikasi lain terimakasih",2,100.0,0.0,0.36363636363636365,0.6363636363636364,negative
"sudah bagus , tapi gofood gabisa cod",3,100.0,0.5,0.0,0.5,neutral
"tolonglah dengan sangat agar dapat memberi filter pilihan pengemudi yang merokok dan tidak, soalnya kasus saya, rupanya dalam mobil masih sangat bau asap rokok, lalu istri saya yang menderita paru2 jadi kena imbasnya, tolong di buat filter pilihannya, tinggal di tambahin saja sangat mudah, gampang, pengguna dan pengemudi pun jadi sama2 enak, trimakasih",3,100.0,0.6,0.0,0.4,positive
pesan makan sampai 2 jam tidak dapat2 pengemudi nya.kita tidak bs batal di tahan trus sampai lambat sekali.klo memang tidak ada pengemudi nya harus nya customer nya di ksh pilihan batal dlm bbrp menit jgn di tahan sampai 1 jam an.,1,100.0,0.0,0.5,0.5,negative
bilangin sama pengemudi gocar lu ya. tolong pakai bahasa yang sopan. kalau bayaran murah jangan salahin saya itu semua dari pihak gojek. kenapa saya yang di marahin karena harga murah. menyesal gua pake gojek,1,100.0,0.0,0.5714285714285714,0.42857142857142855,negative
suka kesell klo dpt gocar jauh jauh tidak di respon heuhh,5,100.0,0.0,1.0,0.0,positive
"saya merasa kecewa sekali dengan gojek tanggal 30 nov saya pesan gofood sampai dua jam tidak dapat pengemudi saya batal tidak bisa padahal makanan belum di siapkan karena ada keterangan makanan akan di siapkan setelah dapat pengemudi jadinya ngegantungin orang kalau kaya gitu mau pesan di aplikasi lain takut di proses pesanan saya sama gojek, dan yang bikin saya tidak suka gojek tidak menerima komplen karena customer hanya di persilahkan menjawab dengan jawaban yang sudah di sedikan sistem.",1,100.0,0.0,0.5,0.5,negative
nunggu satu jam baru bisa batal gofood kalo tidak ketemu pengemudi,1,100.0,0.0,0.0,1.0,negative
"100 rupiah untuk pohon. tidak tau yang mana pohon di tempatkan. tidak jelas. saya akhirnya matikan notice sumbangan tanam pohon. go greener. seribu rupiah memang kecil nilainya, tapi bila terkumpul akan jadi miliaran rupiah.",5,100.0,0.0,1.0,0.0,positive
pengemudi suka tiba2 ganti,3,60.0,1.0,0.0,0.0,positive
tidak pakai nunggu lama.gercep,5,60.0,0.0,1.0,0.0,positive
"efek radius pengantaran food ditambahin dari maksimal 2 km menjadi 3-4km sedangkan ongkir tetap 500 belum lagi jarak jemput ke resto, akhirnya banyak digantung sama pengemudi lalu batal otomatis. pelanggan nunggu sampai 1 jam lebih malah di cancel. kecewa sampai ke ubun ubun. makanya jangan maruk bos jadinya banyak yang ngeluh kan lol",1,100.0,0.0,1.0,0.0,negative
saya senang sekali menggunakan aplikasi ini karena sangat mudah,5,100.0,1.0,0.0,0.0,positive
"sangat membantu saat mendesak, dimanapun kapanpun",5,100.0,0.5,0.0,0.5,positive
"menunggu drivenya lama, terlalu gacor",1,100.0,0.0,1.0,0.0,negative
"bagus. berfungsi. tapi sangat menjengkelkan karena banyak jebakan perlindungan, garansi, dll. tidak bisa dimatikan permanen selalu hidup otomatis.",3,100.0,0.0,0.5,0.5,neutral
