text,sentiment
buat developer kalo mau nambahin fitur baru di menu gofood baiknya observasi dlu lah ke konsumen saya merasa dirugikan dlm hal waktu di fitur gofood yang sekarang pengemudi busa ambil pesanan food diwakty bersamaan terus terang itu tidak efisien karena itu adalah barang makanan bukan benda mati layaknya yang ada di fitur gosend samedayinstan saya hampir sejam nunggu pesanan makanan saya karena pengemudi ambil pesanan food yang mana dia harus drop itu makan waktu bangat,neutral
pakai aplikasi gojek khususnya goride segalanya jadi cepat praktis dan mudah pokoknya gojek is the terbaik dech,very_positive
tingkatkan lagi sistemnya saat hujan butuhnya jasa gofood dan lainnya namun susah utk aksesmencari driver ditanya ke pengemudi mereka juga jarang masuk pesanan dikala hujan sering juga tidak bisa order muncul keterangan lokasi sepi padahal lokasi tokonya jalan protokol,negative
tolong promosi nya di banyakin contoh nya gofood free ongkir ongkir biar customer juga senang,neutral
sukaku banget apalagi buat aku kaum males haha pokonya bagus,positive
fitur one tap sebaiknya dihapus saja kadang kita sebagai user belum tahu jika dengan menekan tombol itu maka gojek akan langsung ter pesan yang awalnya hanya ingin cek promo jadi kepesan gojek,negative
gajelas titik lokasinya berubah berubah sendiri jadi jyusahin orang lo,neutral
kenapa jika pesan dilempar ke pengemudi yang jauh kita nunggu terlalu lama kasihan jg sama drivernya ayo dong dimudahkan customermu,negative
sebagai seorang pemula memakai aplikasi ini saya rada kecewa saya melakukan upgrade gopay berkali kali tetap terus ditolak padahal sudah sama dengan ketentuan yang diberikan,negative
apliikasi ini semenjak di update tidak bisa di buka lagi masak tiap buka tidak ada internet aplikasi lain bisa di buka dan internet gua banyak paket nya aneh ini aplikasi kacau,negative
bagus mantep ga mahal fitur agus goridenya cepet banget download saja jangan menyesal lo dan gocarnya kenapa lebih lambat jemput dari goride tolong disamakan terima kasih,very_positive
saya tidak pernah pake gopay hp juga pernah hilang pas lagi lapernya mo pake gofood muncul terus gopay pin sampai saya coba hapus dan download gojek lagi tp nmer yang dulu sudah tidak bisa dipake lagi ribet mo pesen mknan saja ribet klo tidak mau atur pin gopay ya suka toh klo kebobolan juga salah dia sdr tidak usahlah pke suka muncul tidak penting,very_negative
buruk mahal banget jauh ongkosnya sama indriver kasian para mitranya pada ngeluh penghasilannya turun apalagi ada program slot semakin buruk ancuran selamat tinggal gojek i love indriver,negative
ini bagaimana sih suruh nyalain lokasi mulu padahal lokasi sudah nyala dan sudah di set pilihan yang akurat,very_negative
dari awal saya download sampai sekarang alhamdulillah tidak ada masalah dan drivernya ramah ramah terima kasih,positive
dear gojek sebelumnya bintang utk app ini tapi harus saya ganti bintang karena app sekarang mengecewakan merepotkan buat saya kenapa sebelumnya saya bs pesan go food pakai gps tanpa menggunakan wi fi alias pakai jaringan data biasa fine fine saja tanpa gangguan tapi sekarang saya sangat kesusahan hanya utk pesan go food karena harus menyambungkan lokasi yang mana layanan gps di hp selalu saya aktifkan tapi ditolak karena harus tersambung dengan wi fi sedangkan saya tidak selalu berada di daerah yang ada wi fi,negative
uninstal saja aplikasi tidak guna upgrade gopay plus proses lama sudah kali gagal trus yang berhasil malah kebanyakan cewek,very_negative
berat klw bisa di kurangin kapasitasnya,neutral
bagus voucher nya,positive
saya sudah mengirim laporan terkait perbedaan antara brg yang saya pesan dengan yang saya terima tapi tidak ada respon dari aplikasi gojek berkat inisiatif abang ojolnya brg tsb akhirnya bs ditukar dikirim kembali ke sy jika saya customer abang ojol dibiarkan menyelesaikan mslh sndri lalu apa gunanya laporan pada aplikasi mhn kedepannya aplikasi gojek lbh cepat tanggap terkait laporan problem customer terima kasih aplikasi gojek atas late respon nya yang mengecewakan,neutral
aplikasi makin berat buat hp kentang,neutral
saya sangat suka menggunakan aplikasi ini saya jadi lebih mudah untuk membeli makanan meski di rumah tolong buat para user gojek jangan php sebisa mungkin jangan batal pesanan anda karena pekerja gojek disini buat nyari nafkah juga jangan karena kelalaian atau keisengan kalian membuat mereka harus rugi waktu dan banyak lagi terima kasih,very_positive
tanggal ada inbox masuk ke aplikasi gojek saya jam pm tulisan nya anda telah menerima gopay sebanyak rp saldo anda saat ni adalah rp tapi pas d cek saldo saya masih rp an tuh mank sih saya lom isi malah sblumnya saya salah kirim isi gopay k no yang bkn no saya info cs nego ma yang trima tpi tidak da respon kirain saya dpt balikan tapi trnyta inbox ny tidak jls tuh saldo juga tidak rubah jd saran mohon d perbaiki sistem inbox ny y tidak php jadi nya,very_negative
jujur si ini aplikasi worth it mudah digunakan dan menyenangkan tapi entah kenapa dari minggu yang lalu ketika dibuka selalu muter muter terus tidak bisa buat apa apa padahal sudah ganti paketan ganti wifi ram juga masih lega banget tolong bantuan nya soalnya saya sering menggunakan jasa gojek trimakasih,very_positive
sebelumnya mohon maaf bintangnya saya kurangi ni kenapa ya saya tidak bisa melakukan transaksi pesan dll cuma bisa isi gopay aj tiap mau transaksiorder selalu ad pemberitahuan server lagi sibuk padahal tiap ada pemberitahuan buat update akun selalu saya update,negative
kenapa tidak bisa isi ulang pulsa padahal saldo ada,neutral
kasih tiga dulu,neutral
tidak jadi ngasih bintang karena lagi kecewa sama goride saya pelanggan prioritas tapi anehnya setiap kali pesen goride di stasiun sering dikasihnya lambat dan dapetnya yang jemputnya jauuh padahal depan stasiun masih banyak yang goride nya nganggur nunggu dijemputnya saja menitan dimana prioritas nya kalau kayak gitu,negative
pertama paylater di blok kedua di hapus aplikasi kirain error ternyata emang di blok paylaternya ketiga akunnya langsung di blok tidak bisa masuk setelah komplain sampe x wkwkwkwk makasih deh saya pindah k aplikasi yang lain aja tidak rugi juga qo kehilangan si gojek ada si oren yang setia,very_negative
akun ku yang lambat tidak bisa di buka kenapa yaa padahal email nya masih ada tapi tidak bisa buka pake email sudah lapor ke email nya tapi belum di bales,negative
untuk upgrade foto ktp selalu blur susah nya minta ampun mau tf sisa saldo gopay harus upgrade dulu ke gopay plus jadi males pake gopay susah upgrade nya auto uninstal,very_negative
dlu sempat kasih bintang karena app nya bagus ehh makin kesini makin ruet dan kalau gunain apps ini musti di hp dan nomor hp terdaftar itukan mempersulit costumer namanya trus pas mau login sekarang musti ngirim link link setan apaan di buka tidak pernah mau,very_negative
saya sudah upgrade full d gopay tapi d dashboard prakerja masih tertera kalau belum upgrade tpi kenyataannya sudah upgrade dan berhasil,neutral
tolong perbaiki apk nya lebih fix lagi gps saya sudah menyala dan say sudah setting ke alamat rumah posisi saya sudah di alamat rumah juga tapi kejadian kemarin titik lokasinya malah pindah ke daerah lain yang lebih jauh lebih tepatnya di mall padahal di hp tertera alamat rumah saya jadinya pak drivernya kesitu dan saya juga harus ke titik lokasi tersebut bug yang sangat merugikan kenapa bisa kyk gitu ya mohon diperbaiki lagi apk nya saya tunggu balasan nya,very_negative
tolong dong di perbaiki terutama fitur gofoodnya setiap kali saya pesan gofood pasti tidak tau mana driveny sering kali saya liat di mapnya driveny masih di resto lambat sekali eh lupanya sudah sampai di kostt kan kasihan drive my tunggu lambat gara gps ny salahh,negative
tolong untuk diperbaiki sistem nya lagi kadang suka eror entah knapa kadang tidak bisa nyari lokasi yang dituju,very_positive
bagus pelayanan cepat tidak ada gangguan lancar jaya moga tambah lancar lagi joss,very_positive
aplikasi tidak jelas layanan paylater baru dikasih sore begitu malam nya langsung diblokir maksudnya apa kalai tidak niat ngasih ya tidak usah kasih sekalian,negative
aplikasi gojek ada yang chat gk pantas bnget bawa binatang saya belum pernah pinjaman di gojek,neutral
bagus kali la aplikasi nnya,positive
pengemudi nya banyak yang alasan nya jauh padahal deket bngett,very_negative
beberapa hari ini untuk pembayaran pdam kalimantan selatan tidak bisa tolong diperbaiki secepatnya,neutral
baik ramah sangat membantu trimakasih ibu,very_positive
kenapa go tagihan paket internet tidak tersedia buat hari ini,neutral
disaat diperlukan mau pesen makanan eeh malah tidak bs karena ada tulisan maaf server kami sedang sibuk coba lagi nanti hadeeh tlg di perbaiki lagi dong aplikasi gojeknya,very_negative
pake gosend n go ride gojek efisien n aman,positive
kenapa tidak bisa transfer ke bank ya pdhal sudah di update,neutral
di jam sibuk lokasi fatmawati nyari pengemudi gocar sulit sekali sudah tiga kali pesanan dicancel driver iyalah pengemudi yang lebih utama bukan pelanggan,negative
aneh saya dapat gopaylater cicil tapi di aplikasi nya tidak bisa hanya bisa dipakai gopaylater sebulan versi di hp saya di email jawab nya coba terus abis itu di chat notif aplikasi gojek saya terpilih pakai gopaylater cicil tapi saya liat di aplikasi nya cuma bisa saya pakai gopaylater satu bulan saja,negative
gojek anehh orng mau mesen makanan eror tidak jls dodoll,negative
bayar pake paylater tidak bisa klik bantuan trs disarankan cs an reza utk update aplikasi trs login ulang hasilnya zonk komplain lagi lewat bantuan yang balas tetap cs an reza dan sarannya sama saja kayak sebelumnya dan nol besar hasilnya gojek aplikasi ini lambat kelamaan bukannya tambh bagus tapi malah bikin ruwet customer fitur sih emang makin lengkap tapi disisi lain system bikin ruwet,positive
good bangetlah sangat menolong,positive
buruk sih saya baru beli promosi gratis ongkir yang rb dan klaim promosi goclub tiba langsung error tiap pesen gofood dengan tulisan server lagi sibuk segitunya mau dapet pemasukkan kalo gini rugiin customer dong,negative
aplikasi yang sangat membantu berharap banget kedepannya ada review pesanan berupa gambar dan video jadi kagak ketipu wkwk soalnya kadang yang datang kagag sesuai sama gambar syedih banget ye kan,positive
tolong bantuannya gojek alamat email yang trpasang di aplikasi kenapa bisa berubah sendiri bukan email yang benar mau di rubah tidak bisa di rubah,neutral
sudah pake plus masih pelit diskon haha masa temen yang tidak langganan plus selalu lebih murah dibanding saya yang langganan plus rugii,positive
ongkir nya terlalu banyak,negative
sangat berguna sekali buat mahasiswa kemana mudah mau apa saja gampang banyakin lagi promonya ya,very_positive
tiap buka aplikasi sruh up date baru minggu buka update lg jadi mau buru harus nunggu instal dlu tolonglah masak ya bulan update x,neutral
sangat mudah untuk di gunakan dan mudah di mengerti mantap lah pokoknya,very_positive
lumayan walau agak mahal,negative
lebih ditingkatkan lagi khususnya untuk pelayanan yang lebih ramah terima kasih,positive
sering dapet keluhan pengemudi car potongan tidak manusiawi padahal pihak gojek tidak modal motor mobilperawatan serta pengobatan pengemudi nya tolong di koreksi lagi hub mitra nya jangan ambil untung terlalu bnyak kalian itu cuma modal aplikasi saya yakin pengemudi sejahtera penumpang tidak terlantar sukses terus goto,very_negative
kenapa ya aplikasi gojek saya selalu tiba keluar sendiri sudah hari kejadiannya msh sama sudah un install lalu di install ulang masih sama mohon bantuannya,very_positive
mau kemana mana mudah mau pesen makanan juga gampang terimakasih go jek,positive
pengemudi gocarnya parah pesan tapi pengemudi tidak kunjung datang posisi tidak bergerak ditlp tidak diangkat dichat tidak diread mengabaikan penumpang menunggu terlalu lama,negative
aduuh gojek ini harus pke tips yh murah sih murah tpi harus pke tips mana emotnya tidak ramah lagi klo d kasih k aduh gojek gojek saya instal aplikasi nya klo tidak d kasih tips tuh rada ngeluh pengemudinya,neutral
tolong go jek kasih himbauan buat para go jek kalau custumer mau pesan pakai kode diskon mereka tidak mau terima orderan karena diskon semestinya tidak boleh seperti itu custumer tetap bayar juga hanya menggunakan kode diskon diperbaiki lagi buat go jek nya mks,very_positive
paylater sngt tidak fleksibel harusnya tenornya pas sebulan tetapi karena menggunakan paylater di tgl tgl nya sudah ditagih dan harus bayar jadi hanya hari tenornya,neutral
seharusnya daftar jualan di gofud di permudah biar banyak yang pake biar banyak pilihan,neutral
gojek sampah pesen instan lambat banget sampenya,negative
sangat terbantu sekali saat sakit ngak bisa keluar bisa pesan go food,very_positive
saya membeli coin game coinnya tidak masuk tapi saldo gopaynya berkurang kenapa,very_positive
tolong kode pinnya di permudah untuk kode masuk ke sms tidak masuk jadi saya tidak bisa masuk ke menu dan cuma mentok di kode pin aja ini sangat meresahkan sekali,very_negative
tengah malam laper bnget malah makanya taro depan rumah orang padahal salah gang saja harus ya konfirmasih dlu ke punya aku bayar pake gopay jadi enak kasih barang sembarang klau pake cas mikir taro barang sembarangan,very_negative
bagus om sekedar saran untuk tarif biaya d tampilkan saja di awal sebelum set jemput jadi pelanggan go jek yang baru tidak was masalah biaya biar go lebih bagus dr grepe,positive
sebaiknya harga go ride go car disesuaikan dengan kebutuhan masyarakat yang memerlukan transportasi yang aman nyaman dan terjangkau terima kasih,very_positive
sudah lunasin gopay cicil tapi tidak bisa di pakai meskipun di mitra,neutral
anyink lah sdah tiga hari nih aplikasi tiap masuk smua menu malah froseclose terus hp saya android masa ya sudah tidak bisa di pakai aplikasi nya mana saldo gopay baru ngisi taii lahh,very_negative
sudah lebih dari kali gopay di nonaktifkan sepihak tanpa memberikan alasan yang jelas dan pemberitahuan sebelumnya ketika saldo ingin digunakan tau tidak bisa padahal saya aktif menggunakan untuk pembelian seperti paket internet token pln dll jera kalo megini mending pindah ke kompetitor lain,negative
isi saldo gopay malah tidak masuk terus sudah kali masa ya harus nunggu hari,very_negative
tolong untuk verifikasi e ktpnya dipermudahkan sudah berkali kali gagal tidak tau kesalahannya dimana foto e ktp sudah jelas tidak blur foto selfie juga sama tolong untuk pihak gojek di permudahkan kembali terimakasih,neutral
