text,sentiment
gosah mentang ujan semaunya saja naikin harganya alhasil kalau lagi dapat yang murah pengemudi malah tidak ngambil kan kon nyol pokoknya perbaiki lagi ya oh iya tambahan aplikasi ini suka error ketika dipesan katanya mau diperbaiki kenapa tidak cepat diperhatikan lagi ya aplikasi nya jan sikit error sikit error cem aplikasi murahan,negative
kenapa akun saya kena suspen disengaja kayanya ama orang ite biar bangkrut,neutral
kehabisan pulsa isi pulsa lewat aplikasi ini pakai gopay kenapa lambat banget masuknya pdhal kl setiap isi pulsa ingin buru2 supaya bisa digunakan ini kenapa lambat banget kalah sama konter pulsa kl gitu mendingan dikonter,negative
bagaimana cara saya login nomor telpon sudah tidak aktif saya perlu mengkaitkan email saya di situs prakerja tapi nomor yang terdaftar sesuai email sudah tidak aktif,neutral
saya punya saran mungkin ini akan berguna untuk pengemudi maupun pemesan hari ini pesanan saya telah di batal oleh pengemudi sebanyak 3 kali semua karena tidak yakin takut saya menipu memesan makanan lalu di batal saya merasa dirugikan tapi saya mengerti saya ada ide bagaimana kalau dibuat sistem supaya pengemudi bisa melihat riwayat pengguna apakah pengguna sering mengcancel atau menipu pengemudi yang membuat pengemudi menjadi rugi itu saran dari saya semoga berguna dan didengarkan terima kasih,negative
sekarang pengemudi minta uang parkir se ikhlasnya sejak kapan ya,neutral
makin di update makin sering error sekarang saja tulisannya jaringan terputus padahal saya di rumah pakai wifi di jalan stok kuota melimpah dan jaringan bagus kacau,negative
untuk sementara 1 bintang dlu suka error aplikasinya dan tlong karena voucher tidak bisa digabung setidaknya gopay coin voucher food restoran bisa gabung tidak tau coinnya mau diapain,negative
bagus sangat membantu dalam menggunakan jasa antar jemput,positive
tolong diperbaiki kadang suka error alias nge lag padahal sudah batal tapi masih masuk terus maps pengemudi harus disesuain juga kadang susah cari pengemudi,negative
saldo topup sering tidak masuk,neutral
permisi kenapa ya cely pakai pocer awalnya 12ribu menjadi 22ribu padahal memakai voucher nya baru saat itu barusan malahan pak mohon di perbaiki ya,neutral
teruslah improve dan utamakan kepuasan pelanggan,neutral
membantu sekali dalam berbagai macam aktifitas banyak promosi lagi aplikasi ter the terbaik,positive
aneh gojek sudah boleh angkut penumpang tapi gocar l belum bisa kalau gocar l aktif lagi baru kasih bintang 5,neutral
aplikasinya sudah bagus tapi pada saat saya mau main suwit kenapa tidak masuk pada permainannya malah kembali ke beranda mohon dibantu kalau sudah selesai syaa kasih bintang lagi,positive
gojk tolong sih ingin update ke goplus tapi gabiss katanya datanya invalid padahal semua data termasuk aplikasi se pakai itu,neutral
saya banyak mendengarkan kelu kesah pengemudi yang katanya sulit lah untuk dapat pesan karena bukan sedikit katanya kebanyakan pengemudi gojek itu curang tidak semua orian bahkan katanya ada juga pengemudi yang masih lolos memakai lokasi palsu menggunakan aplikasi gfb itu berbayar 30 hari itu 50 ribu dan anehnya di gfb itu sendiri menggunakan kode verifikasi melalui pesan sms dan itu langsung dari pihak gojeknya tolong it gojek harus lebih pintar dari pengemudi gojek nakal,negative
mobil kash wangi2 mual,neutral
tadi tidak bisa upgrade hampir 12 kali sekarang tidak bisa masuk karena tidak ada link yang dikirim sedangkan saldo gopay saya masih disitu,negative
tolong di perbaiki saya pesen gofood atau pun go car padahal lokasi saya atau pun lokasi tujuan ud di atur dan tiba2 berubah nyasar jauh banget begitu pun saya pesen gofood nyasar y jauh banget n pengemudi y sudah beli al hasih karena lokasi ya jauh n tidak memungkinkan untuk mreka antar pesanan saya xcl tapi saya ttp ganti uang mreka sekali lagi tolong di perbaiki,neutral
suka saya banyak terbantu walaupun kadang dapat drave yang nyebelen tapi itu tidak da sangkut pautnya sama gojek,positive
saya mesen go transit pengemudi minta batal ya saya batal dong ehh malahan kode promosi saya angus mesen goridenya lagi harus normal,negative
cari pengemudi jadi susah padahal banyak pengemudi yang on nganggur dekat restoran tapi kenapa tidak dapat pengemudi y jadi lambat nunggu dapat pengemudi belum nunggu diresto yang antri jadi gregetan tolong diperbaiki tolong diperbaiki,negative
tolong di perbaiki dan di perhatikan saya pelanggan jam 6 pagi sudah waktunya sarapan dan saya pesan restoran terdekat tapi kenapa sudah dua kali saya dikasih pengemudi yang jauh terus pikir sama kalian saya harus nahan laper sejam yang harusnya cuma butuh waktu 10 minta,neutral
tolong dong untuk pesan gocar map nya diperbaiki lagi masa seharusnya dekat untuk tujuan pemesannya ini malah jauh jadi ongkosnya makin tinggi,neutral
kenapa masih tertulis sedang di proses barusan saya mentransfer ke rekening tapi sudah jam saya menunggu belum juga ter transfer,neutral
sudah kecewa banget sama aplikasi gojek pertama gegara sering update tapi ternyata gitu gitu saja maklumlah saya pakai buat goride ama gofood tidak pakai yang lain kedua ngehubungin costumer service susah banget musti email 2x dan telpon pakai pulsa sendiri 3x ketiga ini besar banget aplikasinya dibanding grab jadi saya pakai grab saja deh karena lebih muat handphone terakhir harganya mahal saya tau itu buat pengemudi dan yang kerja di kantor tapi ngelihat aplikasinya dan costumer service yang seperti gitu jadi ngerasa tidak sebanding ini semoga bisa lebih baik saja deh,negative
makin lambat makin mahal terlalu banyak bebanin biaya ke customer padahal kalau kroscek ke pengemudi ongkirnya kurang dari 50 dari biaya yang sudah dikeluarin customer,negative
selalu memuaskn aplikasinya bagus sangat membantu,positive
pelayanan bagus sehingga penumpang nyaman dan merasa aman selamat sampai tujuan,positive
terkadang iklan dengan kenyataan itu berbeda membuat ku berpikir mau diskon besar gedean pun harganya mentok 10 ribu ya itu cocok sih dan murah banget tapi untuk pelajar seperti ku 10 ribu cman buat gojek saja saya sudah tidak ada uang jajan lagi,neutral
sejak ad gojek kita tidak ribet dan cepat urusan yang harus pergi sendiri terbantu oleh gojek,positive
gasuka sama fitur gofood yang sekarang ah sudah kelaparan semua restoran bisanya jemput,neutral
min butuh bantuan tapi tidak ada menu mercant kereta api saya sudah beli tiket kereta komuter 36 00 tapi tifak ada tiketnya,negative
pengantarannya sangat cepat dan transaksi nya sangat lancar,positive
cara pesan gosend dari komputer kantor,neutral
aplikasi bagus tapi tolong harganya kalau 40 ribu rupiah kalau hujan masa 113 ribu rupiah tolong jangan kasih harga kalau hujan mahal dong kalau di fix saya kasih bintang 5 tolong fix,neutral
ti mua mua ini nr y sht huu kamu,neutral
saya mau ke kntor gopay kalau tidak gojek dari dlu hak saya lom di ambil karena saya tidak tau caranya saya mau ke kntor pusatnya tlong di bntu alamatnya,neutral
saya mau coba dulu,neutral
gopay pinjam kalau bisa orang bayar bisa cicil dong berat raya nya kalau sekaligus semua,neutral
lambat masa pesen tidak dapet2 pengemudi seblom nya oke skrng kurang kasihan pengemudi nya padahal sudah di batal sudah lambat pindah aplikasi grab saja masih lebih bagus,negative
pas mau update ternyata tidak bisa bisa akhirnya coba untuk unistall dulu pas mau coba install ulang malah ada notifikasi tidak dapat mendownload gojek padahal download aplikasi yang lain fine fine saja sudah hubungin kontak developer tapi nomor respon,negative
tidak bagus untuk pesan makanan sendirian apalagi kalau makanannya di bawah 20k jadi mahal gara gara ongkos kirim yang tidak ngotak percuma makanannya murah tapi biaya lainnya tidak kira kira diskon juga cuman ada potongan seribu perak,negative
untuk antar penumpang oke tapi yang makanan nya ituu loh dibatalin dua kali loh padahal pesen ayam spicy burger king perut sudah laper banget tingkatin yang pesan makanan sih itu saja terima kasih,positive
transportasi yang aman dan nyaman,positive
parah masa mau upgrade saja tidak bisa giliran sudah 100 eh baru dikasih tau kalau memorinya penuh ngabisin kuota saja,negative
font terlihat aneh dan tidak familiar aplikasi terlihat kaku,neutral
gila gofood mahal banget sekarang mana jarang ada voucher gratis ongkos kirim lagi,negative
selalu bisa diandalkan,neutral
kenapa tidak bisa masukkan email yang sama lebih dari 1x padahal nomor telf yang di masukkan beda,negative
saya pengguna gopaylater pembayaran saya ontime terus tidak pernah telat jatuh tempo tanggal 2 tapi tanggal 30 sudah saya bayar tetapi kenapa akun saya di blokir dan tidak bisa di gunakan lagi saya pengguna yang tidak pernah telat bayar loh bapak kepala gojek tapi kenapa saya di blokir dan tidak bisa menggunakan lagi jangan salahkan saya kalau angsuran tidak saya bayar juga,negative
saya kecewa sama gojek harusnya ada fitur pembatalan pesenan d gofud nya saya kan mau ubah pesenan jadi gabsa hrusnya fitunya d tambah pembatalan pesanan d pengemudi misal kalau seperti gtu terus kasian ntar pengemudi dapat pesanan fiktip karena s pesanan gabsa d batalin pembeli untuk saya bertanggung jawab dan bayar mau tidak mau tolong d tingkatkan lagi supaya bisa ada pembatalan pesanan di go fudnya terima kasih,positive
aplikasinya bagus tapi kenapa akhir akhir ini saya pesan gofood yang dapat slalu pengemudi yang jauh jadinya lambat deh nungguin makanannya keburu laper kalau bisa systemnya diperbaiki lagi ya seperti dulu si pengemudi yang terdekat yang dikasih terimah kasih sukses ya untuk gojek karya anak bangsa uummuaacckkss,positive
makin lambat bukannya makin membantu malah makin nyusahin dan makin bodoh saja ini aplikasi maps nya tidak sesuai titik tidak akurat padahal gps sudah nyala tidak ada niat baik buat memperbaiki aplikasi apa giliran naikin harga nomor 1 kualitas kacau eh yang terupdate malah makin parah semua titik maps nya tidak terdeteksi sudah mau bangkrut atau bagaimana,negative
b itu bu bu ini juga nihgghgghg bugbu bu bug b gg bu gchg,negative
terima kasih ya gojek dengan aplikasi ini saya bisa pesan makanan dari rumah kalau lagi mager siapapun yang memiliki ide untuk membuat teknologi ini saya bangga banget sih semoga semakin baik kedepannya tetap berikan yang terbaik walaupun banyak kompetitor barakallah,positive
saya pengguna setia gojek selama ini bagus layanannya tetapi saat ini akun saya macet dan selalu ada tulisan bahwa saya diminta menghubungi ke sebuah nomor layanan gojek yang ada di jakarta 021 tetapi ketika saya telpon selalu mati operatornya dengan keadaan ini sehingga saya tidak bisa menggunakan lagi semua layanan gojek mohon bantuannya agar saya bisa menggunakan layanan gojek lagi,negative
mungkin sudah banyak pengguna jadi jarak goride dekat jauh harga sama beda sama dulu,neutral
seharusnya sebelum memesan harga sudah tertera terlebih dahulu agar penumpang bisa menyesuaikan harga jadikan tidak usah repot membatalkan pesanan karena budget tidak sesuai satu lagi yang saya keluhkan perihal harga saat saya tekan set jemput disana tertera harga yang cukup melambung kontan saya batalkan kemudian saya jalan beberapa meter dan mulai memesan lagi harga mulai normal kedepannya tolong perbaiki masalah harga yang tertera sebelum pesan yang seharusnya ada dan tolong stabilkan harga,neutral
bagus tapi saran saja kalau cari pengemudi nya jangan yang jauh kadang suka telat karena posisi pengemudi nya jauh,positive
fitur aplikasi nya bagus dan lengkap bahasa aplikasi nya seperti anak gaul bacanya jadi seruu,positive
mudah dan cepat,positive
kenapa sih sering update tapi saat di update lemotnya makin jadi sering kali memperbaiki tapi malah hilang aplikasinya,negative
maaf saya mau nanya barusan saya buka aplikasi go jek terus suruh buat pin nah setelah buat pin itu kan ada ngirim kode ke nomor handphone tapi nomor saya sudah tidak aktif saya mau ganti nomor tapi kalau saya buka aplikasinya suruh buat pin dulu kalau saya kembali malah keluar dari aplikasinya tolong solusinya,neutral
klau ada kendala dari pihak yang ber sakutan tidak mau tau gini ko karya anak bangsa,neutral
terlalu sering update aplikasi dan banyak fiture yang justru kurang memudahkan pengguna setelah diupdate tolong jangan terlalu banyak update aplikasi,neutral
ojek online sangat berarti bagi saya sudah kurang lebih 4 th saya pengguna ojek online tetapi jadang ada yang bikin jengkel debgan alasan jauh tapi saya lihat mep terbyata dekat pahal saya sangat mengharap kan agar saya tidak telat sampai tujuan dan saya hampir semua yang nganter saya saya kasih bonus dan yang lebih tidak sopan ada yang tidak jemput sudah d selesaikan jadi saldo ke ambil bg saya tak mengapa,negative
sangat membantu terutama gofood dan gocar hanya saja baru byr 19k untuk mendpt promosi gratis ongkos kirim tapi pas mau di pakai tidak ada potongan ongkos kirim sama sekali nah bayar 19k buat apa,positive
coba adain fitur barang ketinggalan di gocar,neutral
ketika saya login tombol loginnya muter terus kenapa ya,neutral
bagus sllu cepat respon,positive
kadang nunggu pengemudi lambat amat perbaikin lagi lah,negative
gojek bikin kebijakan paket ekonomi tidak persetujuan pengemudi ya ko saya dikomplein karena menggunakan paket tersebut oleh pengemudi gojek,neutral
di aplikasi sudah tertera harga 109 ribu tapi kenapa pas nympe minta nya 200rb ampun deh,neutral
saya pengguna gocar kenapa akhir2 ini saya selalu mendapatkan pengemudi yang lebih jauh pdhal saya liht diskeliling komplek ada pengemudi gocar juga ini sangat disayangkan cara pembagian pesan kurang bagus tidak bagus untuk berbisnis,negative
memudahkan kalau lagi mager kemana manaa tapi pihak gojek jangan mahal mahal kali dong letakk harga gofood nya jauh beda sama harga di tokoini ajasih yang kurang nya sikit heheh tapi sejauh ini suka banget sama aplikasi gojek,positive
puts dengan pelayanan sikap pengemudi,neutral
sayang dulu saya tinggal di pusat kota palembang hampir setiap hari setiap jam menggunakan aplikasi gojek tapi sekarang saya sudah dapat kerjaan di basel pulau tepat di kecamatannya lepar pongok susah tidak ada gojek semoga 1 2 tahun lagi pindah tugas ke kota jadi masih langganan lagi masih go jekgo jek aman nyaman,neutral
email satu tidak bisa buat 2 nomor telepon sekaligus jadi harus pakai email yang berbeda,negative
apl sengat membantu sekali,positive
kasih bintang 3 dulu soalnya saya transper ke akun gopay saya dlm masuk biasanya lancar ini ko sudah 1 hari uangnya belum masuk padahal sudah sukses,positive
verifikasi muka susahh ribett,neutral
huhh gausah pakek pasang pin pin segala kenapa bikin susah saja mau pesan gakbisa bisa harus pasang pin kalau nomere yang kedaftar digojek sudah hangus bagaimana aelah tolong dipermudah kalau bukak aplikasi tinggal pesan sesuai keinginan langsung gausa makek pasang pin segala ribet huhu,negative
